Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2019-05-14,Gurugram,59.71,101.37,14.83,15.8,23.69,,0.56,9.93,54.44,0.0,0.0,,164.0,Moderate
2019-05-15,Gurugram,79.01,160.23,16.31,17.11,25.86,,0.61,15.92,41.87,0.0,0.0,,173.0,Moderate
2019-05-16,Gurugram,90.77,220.13,18.77,17.73,29.59,,0.58,8.43,43.82,0.0,0.0,,163.0,Moderate
2019-05-17,Gurugram,94.42,234.31,26.94,21.48,41.11,,0.53,11.12,36.83,0.0,0.0,,227.0,Poor
2019-05-18,Gurugram,45.53,87.81,22.98,19.77,35.83,,0.55,4.17,38.05,0.0,0.0,,119.0,Moderate
2019-05-19,Gurugram,71.07,133.88,19.7,18.3,31.12,,0.6,6.44,49.78,0.0,0.0,,120.0,Moderate
2019-05-20,Gurugram,103.4,185.48,19.84,19.3,32.06,,0.64,6.33,43.56,0.0,0.0,,209.0,Poor
2019-05-21,Gurugram,85.19,169.96,19.27,18.82,31.07,,0.61,6.77,44.3,0.0,0.0,,192.0,Moderate
2019-05-22,Gurugram,79.2,172.15,19.15,18.85,31.09,,0.64,6.53,31.52,0.0,0.0,,167.0,Moderate
2019-05-23,Gurugram,89.14,172.04,20.16,19.79,33.09,,0.65,5.92,43.19,0.0,0.0,,195.0,Moderate
2019-05-24,Gurugram,49.57,103.97,20.81,19.46,33.02,,0.59,5.47,38.42,0.0,0.0,,132.0,Moderate
2019-05-25,Gurugram,48.27,95.77,22.65,19.3,34.98,,0.52,3.02,49.63,0.0,0.0,,89.0,Satisfactory
2019-05-26,Gurugram,61.49,122.82,21.01,18.81,32.75,,0.55,14.94,51.54,0.0,0.0,,96.0,Satisfactory
2019-05-27,Gurugram,70.89,140.86,24.54,22.86,42.65,,0.6,9.71,43.77,0.0,0.0,,120.0,Moderate
2019-05-28,Gurugram,72.5,143.32,23.65,31.98,49.11,,0.6,15.42,52.3,0.0,0.0,,163.0,Moderate
2019-05-29,Gurugram,80.45,162.23,32.32,44.55,58.69,,0.58,15.22,63.14,0.0,0.0,,157.0,Moderate
2019-05-30,Gurugram,123.0,238.38,58.67,44.09,73.17,,0.51,12.97,54.46,0.0,0.0,,240.0,Poor
2019-05-31,Gurugram,124.14,,34.62,44.72,58.0,,0.3,11.34,61.49,0.0,0.0,,300.0,Poor
2019-06-01,Gurugram,119.06,,35.69,43.43,46.56,,0.29,12.23,90.99,0.0,0.0,,304.0,Very Poor
2019-06-02,Gurugram,92.63,,12.48,41.29,15.48,,0.39,8.51,121.6,0.0,0.0,,250.0,Poor
2019-06-03,Gurugram,102.4,,7.64,32.04,10.02,,0.4,8.31,127.57,0.0,0.0,,223.0,Poor
2019-06-04,Gurugram,82.26,,5.96,40.61,14.23,,0.3,5.53,123.48,0.0,0.0,,234.0,Poor
2019-06-05,Gurugram,97.05,,15.66,36.79,28.04,,0.37,8.6,98.07,0.0,0.0,,208.0,Poor
2019-06-06,Gurugram,111.57,,21.04,31.9,28.76,,0.34,11.42,91.53,0.0,0.0,,244.0,Poor
2019-06-07,Gurugram,74.03,,5.41,32.51,14.6,,0.32,2.86,112.5,0.0,0.0,,253.0,Poor
2019-06-08,Gurugram,77.37,,10.63,33.05,16.22,,0.36,6.26,98.28,0.0,0.0,,214.0,Poor
2019-06-09,Gurugram,116.43,,49.0,35.37,53.54,,0.28,9.1,75.74,0.0,0.0,,233.0,Poor
2019-06-10,Gurugram,119.32,,27.69,48.79,43.44,,0.36,11.73,73.24,0.0,0.0,,289.0,Poor
2019-06-11,Gurugram,224.58,,38.71,50.08,54.3,,0.29,9.99,38.56,0.0,0.0,,348.0,Very Poor
2019-06-12,Gurugram,104.68,,6.29,47.97,21.02,,0.35,10.07,104.93,0.0,0.0,,327.0,Very Poor
2019-06-13,Gurugram,70.6,205.0,32.9,41.29,60.76,,0.5,5.74,59.11,0.0,0.0,,186.0,Moderate
2019-06-14,Gurugram,65.3,180.99,14.02,31.68,63.13,,0.58,4.8,57.99,0.0,0.0,,150.0,Moderate
2019-06-15,Gurugram,83.99,265.03,7.74,8.52,1.08,,0.11,7.62,51.57,0.0,0.0,,185.0,Moderate
2019-06-16,Gurugram,58.55,199.07,7.78,9.43,2.89,,0.84,12.93,59.95,0.0,0.0,,206.0,Poor
2019-06-17,Gurugram,44.04,,7.97,9.47,2.37,,0.8,9.46,59.92,0.0,0.0,,104.0,Moderate
2019-06-18,Gurugram,42.37,,7.9,9.46,2.5,,0.53,13.73,106.55,0.0,0.0,,141.0,Moderate
2019-06-19,Gurugram,72.25,,6.97,10.23,2.47,,0.68,5.45,110.44,0.0,0.0,,159.0,
2019-06-20,Gurugram,45.75,,10.66,9.77,4.23,,0.28,13.69,86.95,0.0,0.0,,177.0,Moderate
2019-06-21,Gurugram,79.0,,13.18,8.05,4.88,,0.24,8.1,71.53,0.0,0.0,,152.0,Moderate
2019-06-22,Gurugram,66.3,,13.63,6.59,5.11,,0.26,8.85,99.79,0.0,0.0,,190.0,Moderate
2019-06-23,Gurugram,54.89,107.63,13.52,64.06,5.07,,0.47,6.89,73.16,0.0,0.0,,137.0,Moderate
2019-06-24,Gurugram,30.48,75.2,13.78,80.01,5.14,,0.55,4.67,42.18,0.0,0.0,,90.0,Satisfactory
2019-06-25,Gurugram,47.46,109.61,13.46,70.85,4.96,,0.52,,58.79,0.0,0.0,,108.0,Moderate
2019-06-26,Gurugram,66.91,130.33,24.33,50.2,23.13,,0.57,4.33,45.38,0.0,0.0,,123.0,Moderate
2019-06-27,Gurugram,81.9,223.52,18.54,29.93,30.63,,0.49,5.65,52.55,1.3,3.87,,150.0,Moderate
2019-06-28,Gurugram,72.48,230.82,16.13,27.17,27.98,,0.44,8.7,47.31,2.0,6.01,,182.0,Moderate
2019-06-29,Gurugram,78.64,264.71,17.4,27.81,28.68,,0.44,9.47,41.72,2.0,6.0,,191.0,Moderate
2019-06-30,Gurugram,85.29,294.66,16.42,26.61,28.16,,0.5,8.28,46.52,2.0,6.01,,222.0,Poor
2019-07-01,Gurugram,66.52,215.41,16.14,26.75,28.1,,0.48,7.76,49.54,1.99,6.0,,173.0,Moderate
2019-07-02,Gurugram,93.12,277.55,17.81,21.77,24.91,,0.56,10.52,79.6,2.0,6.02,,196.0,Moderate
2019-07-03,Gurugram,48.85,111.72,14.3,10.34,5.16,,0.56,7.16,36.88,1.99,6.01,,166.0,Moderate
2019-07-04,Gurugram,37.9,76.43,15.6,13.04,14.8,,0.6,10.17,22.0,2.0,6.02,,74.0,Satisfactory
2019-07-05,Gurugram,41.09,60.31,9.01,7.74,9.4,,0.58,10.15,18.77,2.0,5.96,,68.0,Satisfactory
2019-07-06,Gurugram,39.12,61.39,10.69,9.63,12.92,,0.57,7.66,30.58,2.0,6.0,,66.0,Satisfactory
2019-07-07,Gurugram,45.29,79.65,16.1,13.39,22.68,,0.55,6.84,33.54,2.0,5.98,,72.0,Satisfactory
2019-07-08,Gurugram,57.24,126.94,11.84,13.41,20.57,,0.6,7.45,29.77,2.0,5.99,,92.0,Satisfactory
2019-07-09,Gurugram,60.89,223.74,9.62,10.43,12.95,,0.54,6.57,19.4,2.0,6.02,,101.0,Moderate
2019-07-10,Gurugram,81.39,277.24,9.54,9.62,11.8,,0.53,7.01,23.4,1.99,6.0,,129.0,Moderate
2019-07-11,Gurugram,101.83,327.81,9.25,9.77,11.87,,0.49,7.17,27.49,2.0,6.01,,258.0,Poor
2019-07-12,Gurugram,92.47,196.26,9.42,9.28,11.27,,0.51,8.86,23.85,2.0,5.98,,238.0,Poor
2019-07-13,Gurugram,85.36,201.93,10.97,10.24,13.69,,0.45,10.61,27.07,2.0,5.99,,197.0,Moderate
2019-07-14,Gurugram,99.31,268.94,11.63,9.71,11.99,,0.37,9.41,32.3,2.0,5.98,,199.0,Moderate
2019-07-15,Gurugram,63.38,170.31,17.0,14.76,24.76,,0.33,6.47,36.03,1.99,6.0,,192.0,Moderate
2019-07-16,Gurugram,47.43,88.05,9.07,9.66,11.23,,0.48,7.5,54.19,2.0,6.02,,135.0,Moderate
2019-07-17,Gurugram,31.41,67.29,9.24,10.37,12.03,,0.45,10.72,26.52,1.98,6.0,,73.0,Satisfactory
2019-07-18,Gurugram,30.89,52.47,8.93,10.91,13.59,,0.45,12.24,22.27,2.0,5.99,,67.0,Satisfactory
2019-07-19,Gurugram,68.38,122.84,19.95,15.46,27.92,,0.44,12.69,26.61,2.0,6.0,,80.0,Satisfactory
2019-07-20,Gurugram,45.04,71.07,26.12,19.17,36.78,,0.32,14.32,26.71,2.01,6.0,,130.0,Moderate
2019-07-21,Gurugram,44.74,85.8,20.24,17.04,18.74,,0.48,14.79,33.8,1.99,6.0,,88.0,Satisfactory
2019-07-22,Gurugram,47.85,71.8,20.76,11.46,16.46,,0.53,14.1,47.05,2.0,6.01,,108.0,Moderate
2019-07-23,Gurugram,42.36,117.66,9.32,8.72,9.98,,0.53,12.6,62.77,1.99,6.01,,109.0,Moderate
2019-07-24,Gurugram,54.71,105.22,9.0,8.8,9.55,,0.5,9.46,62.49,2.0,5.99,,133.0,Moderate
2019-07-25,Gurugram,26.59,36.03,16.38,21.33,17.29,,0.45,8.48,24.59,2.01,6.0,,64.0,Satisfactory
2019-07-26,Gurugram,37.1,27.88,13.17,11.59,11.35,,0.48,6.39,10.08,2.0,5.98,,61.0,Satisfactory
2019-07-27,Gurugram,26.58,34.06,11.55,8.68,9.91,,0.49,5.29,20.75,1.99,6.01,,72.0,Satisfactory
2019-07-28,Gurugram,16.85,37.3,9.88,7.95,9.22,,0.52,13.54,32.22,2.0,6.01,,45.0,Good
2019-07-29,Gurugram,22.51,50.72,12.35,6.82,10.23,,0.52,13.99,27.14,2.0,6.0,,43.0,Good
2019-07-30,Gurugram,24.52,68.42,9.18,7.25,9.6,,0.56,16.39,28.63,2.0,6.0,,50.0,Good
2019-07-31,Gurugram,28.42,65.02,9.14,7.51,7.6,,0.5,16.08,34.68,2.0,6.0,,58.0,Satisfactory
2019-08-01,Gurugram,33.71,68.35,10.25,8.5,8.75,,0.51,14.92,34.48,2.0,5.99,,61.0,Satisfactory
2019-08-02,Gurugram,32.03,82.08,9.61,7.11,8.03,,0.57,19.18,27.73,2.0,5.99,,64.0,Satisfactory
2019-08-03,Gurugram,33.8,69.44,13.39,9.7,13.12,,0.54,22.78,23.44,2.0,5.99,,72.0,Satisfactory
2019-08-04,Gurugram,50.36,69.56,18.18,15.44,16.13,,0.51,21.66,25.24,2.01,5.99,,72.0,Satisfactory
2019-08-05,Gurugram,46.78,46.66,13.7,9.98,13.15,,0.49,20.21,26.75,2.01,6.0,,69.0,Satisfactory
2019-08-06,Gurugram,25.31,49.91,6.22,7.81,11.36,,0.51,10.97,16.37,2.01,6.01,,71.0,Satisfactory
2019-08-07,Gurugram,22.4,60.25,4.57,9.79,12.39,,0.53,10.48,22.32,1.99,5.98,,46.0,Good
2019-08-08,Gurugram,20.7,70.47,5.18,9.7,11.17,,0.48,13.48,22.44,1.99,6.01,,51.0,Satisfactory
2019-08-09,Gurugram,26.31,56.92,6.61,16.8,13.99,,0.4,5.93,31.92,2.0,6.03,,54.0,Satisfactory
2019-08-10,Gurugram,21.99,51.94,7.99,18.23,18.69,,0.34,5.25,30.76,2.0,6.01,,52.0,Satisfactory
2019-08-11,Gurugram,16.25,34.19,5.43,6.99,12.08,,0.42,10.23,29.17,1.99,5.98,,38.0,Good
2019-08-12,Gurugram,30.32,64.5,5.21,7.5,12.41,,0.45,7.09,27.38,2.0,5.99,,48.0,Good
2019-08-13,Gurugram,21.54,60.09,5.78,7.46,12.79,,0.43,7.85,26.48,2.0,6.01,,60.0,Satisfactory
2019-08-14,Gurugram,24.24,51.71,5.54,7.31,12.59,,0.47,8.4,33.82,1.98,5.98,,55.0,Satisfactory
2019-08-15,Gurugram,22.15,56.79,6.01,7.53,12.9,,0.48,7.31,29.88,2.01,6.01,,53.0,Satisfactory
2019-08-16,Gurugram,14.18,38.87,5.56,6.9,12.18,,0.43,,28.9,1.99,6.01,,41.0,Good
2019-08-17,Gurugram,39.18,39.61,9.81,10.97,15.93,,0.39,72.13,22.75,2.0,6.01,,55.0,Satisfactory
2019-08-18,Gurugram,20.51,,7.76,4.42,11.63,,0.4,68.08,25.48,1.99,6.0,,49.0,Good
2019-08-19,Gurugram,38.02,117.61,8.27,6.77,14.31,,0.43,70.4,27.8,1.99,6.0,,51.0,Satisfactory
2019-08-20,Gurugram,46.61,100.63,5.54,11.76,17.13,,0.64,77.57,29.39,2.01,6.01,,85.0,Satisfactory
2019-08-21,Gurugram,52.07,153.43,5.09,11.54,16.38,,0.6,89.91,31.7,2.0,5.97,,117.0,Moderate
2019-08-22,Gurugram,46.94,117.96,6.31,8.98,14.7,,0.43,44.16,23.62,2.01,6.0,,107.0,Moderate
2019-08-23,Gurugram,62.81,,7.61,5.03,11.86,,0.27,6.06,15.35,2.01,6.01,,96.0,Satisfactory
2019-08-24,Gurugram,63.79,,7.45,4.81,11.57,,0.3,56.13,36.34,2.0,6.0,,115.0,Moderate
2019-08-25,Gurugram,36.17,,7.28,4.98,11.53,,0.31,44.37,28.31,2.0,6.02,,87.0,Satisfactory
2019-08-26,Gurugram,26.29,,10.02,5.51,17.92,,0.32,26.68,27.54,2.0,6.0,,53.0,Satisfactory
2019-08-27,Gurugram,29.99,76.8,6.18,6.37,12.08,,0.36,14.22,33.53,2.0,5.99,,55.0,Satisfactory
2019-08-28,Gurugram,35.45,83.05,5.7,7.67,12.98,,0.43,17.95,33.95,1.99,6.02,,69.0,Satisfactory
2019-08-29,Gurugram,37.09,81.47,5.35,7.47,12.51,,0.43,18.97,32.09,2.0,5.97,,73.0,Satisfactory
2019-08-30,Gurugram,37.16,52.55,5.43,7.46,12.59,,0.43,22.58,27.47,2.0,5.98,,59.0,Satisfactory
2019-08-31,Gurugram,48.42,91.49,5.36,7.85,12.85,,0.47,17.93,36.29,2.0,5.98,,74.0,Satisfactory
2019-09-01,Gurugram,28.57,12.48,5.87,7.66,13.04,,0.49,14.93,29.59,1.99,6.0,,72.0,Satisfactory
2019-09-02,Gurugram,42.78,10.0,5.26,7.8,12.67,,0.54,15.27,35.53,2.0,6.01,,66.0,Satisfactory
2019-09-03,Gurugram,76.15,24.94,5.96,9.61,15.19,,0.62,15.04,37.42,2.0,6.02,,122.0,Moderate
2019-09-04,Gurugram,76.65,142.29,5.49,8.51,13.61,,0.55,16.12,34.66,2.0,5.99,,156.0,Moderate
2019-09-05,Gurugram,30.99,77.31,5.37,7.61,12.58,,0.48,15.59,27.08,2.01,6.02,,104.0,Moderate
2019-09-06,Gurugram,32.93,82.21,5.61,7.92,12.98,,0.48,16.36,25.25,2.0,6.02,,67.0,Satisfactory
2019-09-07,Gurugram,29.49,68.99,5.39,7.7,12.69,,0.47,13.01,22.34,1.99,6.01,,60.0,Satisfactory
2019-09-08,Gurugram,30.78,71.93,5.35,7.54,12.5,,0.47,15.01,36.4,2.0,6.0,,96.0,Satisfactory
2019-09-09,Gurugram,51.34,102.22,5.73,8.03,13.35,,0.52,13.94,29.69,2.0,5.98,,76.0,Satisfactory
2019-09-10,Gurugram,75.84,151.93,5.71,8.48,13.77,,0.61,13.93,47.73,1.99,5.97,,118.0,Moderate
2019-09-11,Gurugram,80.6,166.53,5.01,8.79,13.46,,0.61,13.79,39.01,2.0,5.99,,167.0,Moderate
2019-09-12,Gurugram,65.41,118.66,6.35,14.65,19.08,,1.07,14.48,32.4,1.99,5.96,,165.0,Moderate
2019-09-13,Gurugram,34.04,78.87,13.52,14.43,24.37,,1.53,13.63,24.44,2.0,6.01,,89.0,Satisfactory
2019-09-14,Gurugram,26.72,67.98,7.36,7.13,9.55,,1.54,14.11,29.66,2.01,5.99,,83.0,Satisfactory
2019-09-15,Gurugram,30.04,60.84,6.87,6.7,8.94,,1.58,13.09,29.3,1.99,6.0,,85.0,Satisfactory
2019-09-16,Gurugram,47.23,99.88,11.58,10.58,21.17,,1.73,12.37,32.0,2.0,6.0,,91.0,Satisfactory
2019-09-17,Gurugram,58.53,124.72,6.18,7.66,13.37,,1.77,10.49,38.11,2.01,6.04,,112.0,Moderate
2019-09-18,Gurugram,37.12,84.63,7.1,6.5,12.5,,1.72,9.84,34.61,2.01,5.99,,95.0,Satisfactory
2019-09-19,Gurugram,22.7,54.11,7.34,5.55,11.59,,1.68,10.55,24.05,1.99,5.98,,82.0,Satisfactory
2019-09-20,Gurugram,33.35,76.93,8.85,6.76,11.77,,1.73,9.97,16.88,2.0,6.0,,82.0,Satisfactory
2019-09-21,Gurugram,33.01,92.36,15.28,10.52,16.67,,1.69,10.22,19.62,2.0,5.99,,85.0,Satisfactory
2019-09-22,Gurugram,14.92,29.6,8.39,6.06,6.59,,1.15,9.89,15.38,2.0,6.0,,62.0,Satisfactory
2019-09-23,Gurugram,25.25,65.37,6.38,7.34,8.39,,1.74,10.1,22.41,2.0,5.99,,72.0,Satisfactory
2019-09-24,Gurugram,32.94,71.62,7.01,7.82,10.66,,1.73,9.72,18.54,2.0,6.02,,82.0,Satisfactory
2019-09-25,Gurugram,32.22,82.06,7.18,9.46,13.59,,1.67,10.38,21.18,2.0,6.01,,83.0,Satisfactory
2019-09-26,Gurugram,29.44,94.74,10.3,9.29,17.55,,1.09,9.33,14.4,1.99,6.0,,75.0,Satisfactory
2019-09-27,Gurugram,14.65,45.27,15.14,11.12,23.78,,0.72,9.57,13.83,2.0,6.01,,54.0,Satisfactory
2019-09-28,Gurugram,16.17,51.58,18.57,13.12,30.08,,0.81,10.48,13.44,2.0,6.0,,59.0,Satisfactory
2019-09-29,Gurugram,14.56,42.51,22.17,14.35,35.64,,0.68,16.94,20.21,2.0,6.0,,49.0,Good
2019-09-30,Gurugram,23.99,61.95,17.09,13.56,27.87,,0.53,10.09,17.29,2.0,6.01,,48.0,Good
2019-10-01,Gurugram,33.82,75.21,19.53,14.64,31.69,,0.65,9.95,19.0,2.01,6.01,,76.0,Satisfactory
2019-10-02,Gurugram,38.05,84.2,34.84,21.9,49.96,,0.98,10.12,35.98,1.99,6.0,,89.0,Satisfactory
2019-10-03,Gurugram,51.55,52.26,34.57,21.43,43.22,,0.99,9.61,33.35,2.0,6.0,,98.0,Satisfactory
2019-10-04,Gurugram,37.82,128.94,22.17,13.84,29.41,,1.02,3.4,39.72,0.89,2.67,,97.0,Satisfactory
2019-10-05,Gurugram,32.53,48.34,27.1,28.76,38.64,,1.08,4.53,42.46,0.0,2.93,,86.0,Satisfactory
2019-10-06,Gurugram,47.85,73.05,42.37,24.73,41.49,,1.16,3.42,49.04,0.0,0.0,,96.0,Satisfactory
2019-10-07,Gurugram,50.21,86.44,19.58,12.28,26.37,,0.97,3.5,50.44,0.0,0.0,,91.0,Satisfactory
2019-10-08,Gurugram,38.26,65.49,19.41,10.01,19.32,,0.54,4.16,55.95,0.0,0.0,,95.0,Satisfactory
2019-10-09,Gurugram,70.44,,40.46,31.37,47.16,,1.21,2.43,36.55,0.0,0.0,,108.0,Moderate
2019-10-10,Gurugram,83.57,,72.45,56.19,87.42,,1.35,3.04,50.07,0.0,0.0,,153.0,Moderate
2019-10-11,Gurugram,83.09,,13.67,29.19,25.46,,0.93,2.41,54.08,0.0,0.0,,192.0,Moderate
2019-10-12,Gurugram,79.53,139.69,11.48,13.11,17.01,,1.54,2.07,57.26,0.0,0.0,,172.0,Moderate
2019-10-13,Gurugram,98.05,186.3,12.81,22.8,26.91,,2.55,2.06,47.24,0.75,2.24,,188.0,Moderate
2019-10-14,Gurugram,102.26,210.65,40.51,45.65,62.29,,2.65,4.75,45.54,1.98,6.01,,241.0,Poor
2019-10-15,Gurugram,109.04,205.28,40.22,51.69,63.28,,2.58,3.16,47.62,2.0,5.99,,254.0,Poor
2019-10-16,Gurugram,137.78,261.97,12.97,47.39,39.22,,2.27,1.9,50.6,2.0,5.98,,291.0,Poor
2019-10-17,Gurugram,114.03,217.06,6.17,28.53,24.31,,2.26,3.07,52.32,2.0,5.97,,289.0,Poor
2019-10-18,Gurugram,107.55,197.17,4.92,22.28,20.37,,2.38,3.5,48.88,2.0,5.98,,295.0,Poor
2019-10-19,Gurugram,72.1,170.46,9.39,43.65,36.65,,1.91,2.52,55.13,2.0,6.0,,165.0,Moderate
2019-10-20,Gurugram,92.64,180.87,8.99,32.44,29.83,,2.01,2.92,40.47,2.0,6.01,,223.0,Poor
2019-10-21,Gurugram,109.34,205.75,6.46,33.32,27.61,,2.1,2.1,42.63,2.0,6.01,,225.0,Poor
2019-10-22,Gurugram,92.44,190.02,14.18,39.74,38.73,,1.59,2.13,38.25,2.01,6.01,,232.0,Poor
2019-10-23,Gurugram,108.48,229.29,29.55,43.84,54.55,,0.85,4.29,37.95,2.0,6.01,,223.0,Poor
2019-10-24,Gurugram,151.69,249.81,69.24,59.89,94.15,,1.81,35.59,47.8,2.01,6.0,,292.0,Poor
2019-10-25,Gurugram,117.64,206.1,16.07,45.54,40.2,,0.98,35.03,57.02,2.0,6.0,,308.0,Very Poor
2019-10-26,Gurugram,118.89,212.16,14.87,39.52,36.03,,0.89,11.3,44.97,1.58,4.56,,272.0,Poor
2019-10-27,Gurugram,170.87,219.37,10.52,35.42,30.45,,0.86,10.4,50.71,0.1,0.31,,311.0,Very Poor
2019-10-28,Gurugram,258.67,355.98,7.63,34.53,27.57,,1.33,50.62,46.49,2.01,6.01,,396.0,Very Poor
2019-10-29,Gurugram,217.34,344.33,23.91,42.1,46.41,,1.44,11.12,27.04,1.99,5.97,,375.0,Very Poor
2019-10-30,Gurugram,216.4,361.77,32.57,43.74,54.29,,1.35,14.56,32.35,1.99,6.0,,369.0,Very Poor
2019-10-31,Gurugram,231.37,369.65,51.0,46.69,71.14,,1.69,21.81,35.38,1.99,6.0,,374.0,Very Poor
2019-11-01,Gurugram,394.28,581.44,22.92,58.23,55.11,,1.92,27.89,41.66,2.01,6.01,,476.0,Severe
2019-11-02,Gurugram,314.82,491.79,7.01,39.28,31.47,,1.43,17.94,20.41,2.0,5.97,,431.0,Severe
2019-11-03,Gurugram,473.51,651.05,6.4,34.57,27.22,,1.78,15.13,13.47,2.0,6.01,,607.0,Severe
2019-11-04,Gurugram,219.51,319.29,8.14,33.71,28.36,,0.92,18.77,21.81,1.99,5.99,,448.0,Severe
2019-11-05,Gurugram,152.59,244.2,12.67,33.7,31.94,,0.75,14.77,27.86,2.0,5.99,,360.0,Very Poor
2019-11-06,Gurugram,93.32,158.87,27.64,40.46,47.21,,0.66,17.05,32.48,2.0,5.99,,221.0,Poor
2019-11-07,Gurugram,160.41,279.95,10.19,45.65,37.34,,0.77,8.58,19.44,1.99,6.0,,280.0,Poor
2019-11-08,Gurugram,157.05,255.53,14.41,45.85,42.36,,1.17,0.21,26.65,2.01,6.0,,335.0,Very Poor
2019-11-09,Gurugram,128.98,214.16,6.12,34.22,28.18,,0.82,4.53,23.92,2.0,6.01,,316.0,Very Poor
2019-11-10,Gurugram,157.5,256.26,5.42,33.07,25.61,,0.77,11.01,30.41,2.0,5.99,,300.0,Poor
2019-11-11,Gurugram,210.54,330.45,16.44,46.43,42.75,,1.18,8.95,32.4,2.0,6.01,,340.0,Very Poor
2019-11-12,Gurugram,350.49,481.04,41.37,60.71,72.07,,1.79,1.71,35.2,2.0,6.02,,425.0,Severe
2019-11-13,Gurugram,388.11,513.91,33.53,78.03,74.95,,2.09,3.01,32.69,1.99,5.98,,502.0,Severe
2019-11-14,Gurugram,361.14,573.72,43.29,80.51,87.29,,2.34,11.93,24.67,2.01,5.99,,488.0,Severe
2019-11-15,Gurugram,435.04,638.62,9.76,59.63,46.75,,1.94,34.95,50.9,2.0,5.98,,548.0,Severe
2019-11-16,Gurugram,171.39,299.85,5.96,40.67,31.04,,1.09,38.3,38.4,2.01,6.01,,434.0,Severe
2019-11-17,Gurugram,69.43,124.7,5.39,33.71,27.27,,0.53,31.52,35.4,2.0,6.01,,244.0,Poor
2019-11-18,Gurugram,70.95,111.61,11.62,34.47,30.35,,0.68,21.46,42.12,2.01,6.03,,142.0,Moderate
2019-11-19,Gurugram,86.86,152.86,37.66,47.48,61.14,,0.94,26.14,33.71,2.0,6.01,,148.0,Moderate
2019-11-20,Gurugram,118.97,193.65,90.48,55.23,107.64,,1.38,40.95,44.37,2.0,5.99,,223.0,Poor
2019-11-21,Gurugram,155.84,260.27,89.84,59.04,119.26,,1.82,41.95,47.46,2.0,6.0,,318.0,Very Poor
2019-11-22,Gurugram,164.7,279.87,77.76,70.43,118.06,,2.01,36.62,44.57,2.01,5.99,,331.0,Very Poor
2019-11-23,Gurugram,115.05,201.36,6.72,47.16,36.04,,0.89,20.42,34.2,1.99,6.03,,305.0,Very Poor
2019-11-24,Gurugram,105.21,178.86,4.21,35.04,26.04,,0.71,21.78,47.76,2.0,6.01,,234.0,Poor
2019-11-25,Gurugram,102.12,177.95,33.61,54.7,62.12,,1.23,21.4,35.98,2.0,6.0,,236.0,Poor
2019-11-26,Gurugram,99.75,189.47,46.51,54.34,72.72,,1.09,12.02,30.19,1.99,6.01,,244.0,Poor
2019-11-27,Gurugram,61.45,121.15,11.56,50.09,38.98,,0.78,8.42,31.37,2.0,6.0,,123.0,Moderate
2019-11-28,Gurugram,33.78,66.95,5.5,35.91,25.34,,0.5,3.73,35.71,1.99,5.98,,97.0,Satisfactory
2019-11-29,Gurugram,44.89,107.1,12.61,46.33,40.52,,0.79,6.94,27.64,2.0,6.0,,73.0,Satisfactory
2019-11-30,Gurugram,60.83,127.45,9.83,35.83,33.41,,0.88,8.78,26.31,2.0,6.0,,103.0,Moderate
2019-12-01,Gurugram,76.17,143.66,36.11,41.25,42.04,,0.81,8.13,34.45,2.01,5.98,,148.0,Moderate
2019-12-02,Gurugram,97.16,180.59,21.34,44.59,35.21,,0.93,7.61,34.14,1.99,6.0,,187.0,Moderate
2019-12-03,Gurugram,112.58,198.47,11.95,54.1,43.75,,0.97,4.56,38.16,2.0,5.97,,265.0,Poor
2019-12-04,Gurugram,125.0,212.55,55.95,59.0,81.51,,1.35,6.87,38.59,1.99,5.98,,280.0,Poor
2019-12-05,Gurugram,198.13,296.79,78.22,67.56,113.25,,2.11,8.38,44.68,2.0,5.99,,331.0,Very Poor
2019-12-06,Gurugram,222.5,364.36,44.43,57.37,74.38,,2.01,2.61,36.28,2.0,6.0,,381.0,Very Poor
2019-12-07,Gurugram,208.98,343.16,37.09,55.07,64.22,,1.89,1.53,34.34,2.0,5.98,,369.0,Very Poor
2019-12-08,Gurugram,205.7,315.4,56.66,50.18,78.46,,2.07,0.92,34.74,1.99,6.02,,373.0,Very Poor
2019-12-09,Gurugram,173.25,265.85,74.23,53.81,93.64,,2.16,27.89,33.01,2.0,6.02,,350.0,Very Poor
2019-12-10,Gurugram,192.51,299.38,83.85,60.68,106.34,,2.6,66.06,35.58,2.0,6.0,,347.0,Very Poor
2019-12-11,Gurugram,228.57,342.42,80.09,55.31,106.38,,2.56,71.45,39.18,1.99,6.01,,369.0,Very Poor
2019-12-12,Gurugram,223.29,359.8,14.04,56.89,45.76,,1.84,54.08,40.94,2.01,6.03,,391.0,Very Poor
2019-12-13,Gurugram,65.04,92.12,6.09,40.18,26.85,,1.14,25.3,22.46,2.0,6.0,,250.0,Poor
2019-12-14,Gurugram,59.76,102.19,7.69,28.97,24.26,,1.23,26.89,21.17,1.94,5.62,,97.0,Satisfactory
2019-12-15,Gurugram,76.17,143.09,8.16,28.44,24.64,,1.07,27.74,25.94,2.0,6.02,,144.0,Moderate
2019-12-16,Gurugram,63.2,106.03,4.75,22.09,17.09,,0.96,20.02,25.34,2.0,6.01,,136.0,Moderate
