Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2020-06-09,Jorapokhar,,170.46,23.7,10.58,,8.88,0.45,30.13,32.89,,,,148.0,Moderate
2020-06-10,Jorapokhar,,159.89,24.55,11.19,,8.91,0.33,20.57,27.03,,,,143.0,Moderate
2020-06-11,Jorapokhar,,161.62,26.34,10.21,,9.3,1.55,24.02,19.01,,,,140.0,Moderate
2020-06-12,Jorapokhar,,109.67,23.54,9.67,,9.16,1.83,22.13,17.76,,,,129.0,Moderate
2020-06-13,Jorapokhar,,71.5,25.22,10.28,,8.71,1.89,14.81,15.4,,,,105.0,Moderate
2020-06-14,Jorapokhar,,75.38,24.09,10.54,,9.33,1.78,14.09,15.44,,,,106.0,Moderate
2020-06-15,Jorapokhar,,70.02,24.79,10.06,,9.51,1.57,14.94,15.91,,,,107.0,Moderate
2020-06-16,Jorapokhar,,71.22,24.3,11.72,,8.52,1.45,16.65,16.96,,,,99.0,Satisfactory
2020-06-17,Jorapokhar,,69.94,25.21,10.31,,9.19,1.5,16.16,20.05,,,,99.0,Satisfactory
2020-06-18,Jorapokhar,,66.66,23.27,10.58,,8.96,1.39,18.19,24.53,,,,94.0,Satisfactory
2020-06-19,Jorapokhar,,73.82,23.73,10.78,,9.69,1.41,17.7,29.79,,,,98.0,Satisfactory
2020-06-20,Jorapokhar,,85.09,23.66,11.26,,9.25,2.03,20.16,20.86,,,,110.0,Moderate
2020-06-21,Jorapokhar,,75.89,25.69,10.05,,9.12,2.28,20.27,17.26,,,,114.0,Moderate
2020-06-22,Jorapokhar,,75.71,26.27,11.46,,9.45,2.13,19.66,61.83,,,,120.0,Moderate
2020-06-23,Jorapokhar,,74.86,26.15,11.18,,9.03,1.91,15.97,83.05,,,,180.0,Moderate
2020-06-24,Jorapokhar,,69.49,23.07,11.97,,8.77,1.68,15.44,24.42,,,,103.0,Moderate
2020-06-25,Jorapokhar,,75.64,23.21,9.35,,9.41,1.99,19.85,25.86,,,,110.0,Moderate
2020-06-26,Jorapokhar,,69.49,24.39,10.17,,9.22,2.14,19.47,111.93,,,,242.0,Poor
2020-06-27,Jorapokhar,,73.41,23.88,11.32,,8.77,1.73,25.84,87.92,,,,203.0,Poor
2020-06-28,Jorapokhar,,74.52,25.44,10.63,,8.74,1.87,23.11,69.95,,,,156.0,Moderate
2020-06-29,Jorapokhar,,75.22,24.73,11.96,,8.68,1.65,24.05,57.76,,,,135.0,Moderate
2020-06-30,Jorapokhar,,80.51,25.1,10.8,,9.13,1.68,28.08,30.12,,,,107.0,Moderate
2020-07-01,Jorapokhar,,102.38,20.9,14.11,,7.38,1.67,10.57,18.23,,,,86.0,Satisfactory
